comprimé pelliculé sécable;4;CHLORHYDRATE DE QUININE;CINCHONINE (CHLORHYDRATE DE);CINCHONIDINE (CHLORHYDRATE DE);QUINIDINE (CHLORHYDRATE DE)
gélule;1;CHLORHYDRATE DE GLUCOSAMINE
poudre pour solution injectable;1;PIPÉRACILLINE SODIQUE
gélule;1;MALATE DE SUNITINIB
poudre pour solution injectable;1;THYROTROPINE ALFA
implant injectable;1;BUSÉRÉLINE (ACÉTATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;PHELLANDRIUM AQUATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé enrobé;1;TINIDAZOLE
comprimé;1;AMOXAPINE
comprimé pelliculé;1;CHLORHYDRATE DE GRANISÉTRON
comprimé effervescent(e);2;PARACÉTAMOL;CHLORHYDRATE DE TRAMADOL
granulés enrobé;1;GOMME DE STERCULIA
granules et  solution en gouttes en gouttes;1;EUCALYPTUS GLOBULUS POUR PRÉPARATIONS HOMÉOPATHIQUES
granulés;1;SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES
suspension;1;MERCAPTOPURINE
poudre et  solvant pour suspension pour administration intravésicale;1;BACTÉRIE B C G LYOPHILISÉ
gélule gastro-soluble et  gélule gastro-résistant(e);2;SIMÉTICONE;CHARBON ACTIVÉ
comprimé pelliculé;1;VALSARTAN
gelée;3;PARAFFINE LIQUIDE;VASELINE;LACTULOSE
granulés;1;EXTRAIT FLUIDE PEPTONÉ DE FOIE ET DE COEUR D'ANAS BARBARIAE DYNAMISÉ À LA 200E K
comprimé pelliculé;2;EMTRICITABINE;FUMARATE DE TÉNOFOVIR DISOPROXIL
comprimé pelliculé;1;VIGABATRINE
 comprimé et solution(s) et granules et poudre et pommade;1;ARUM TRIPHYLLUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable pour perfusion;19;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;PROLINE;MÉTHIONINE;CYSTÉINE;VALINE;ACIDE GLUTAMIQUE;CYSTINE;THRÉONINE;ASPARTIQUE (ACIDE);ACÉTATE DE LYSINE;ARGININE;ALANINE;TYROSINE;HISTIDINE;PHÉNYLALANINE;GLYCINE
pommade;1;RIFAMYCINE SODIQUE
gélule;1;STAVUDINE
comprimé effervescent(e);3;SULFATE DE SODIUM ANHYDRE;PHOSPHATE MONOSODIQUE ANHYDRE;BOLDINE
 comprimé et solution(s) et granules et poudre et pommade;1;ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
granulés;7;ASCLEPIAS TUBEROSA POUR PRÉPARATIONS HOMÉOPATHIQUES;OLEANDER POUR PRÉPARATIONS HOMÉOPATHIQUES;BENZOICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;RHUS TOXICODENDRON POUR PRÉPARATIONS HOMÉOPATHIQUES;BRYONIA POUR PRÉPARATIONS HOMÉOPATHIQUES;COLCHICUM AUTUMNALE POUR PRÉPARATIONS HOMÉOPATHIQUES;KALMIA LATIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES
sirop;2;ÉRYSIMUM (SOMMITÉ FLEURIE D') (EXTRAIT FLUIDE DE);CODÉINE
solution injectable;1;ZUCLOPENTHIXOL (ACÉTATE DE)
solution injectable;1;TOCILIZUMAB 
 comprimé et solution(s) et granules et poudre et pommade;1;CONIUM MACULATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;AQUA MARINA POUR PRÉPARATIONS HOMÉPATHIQUES
granules et  solution en gouttes en gouttes;1;ROSMARINUS OFFICINALIS POUR PREPARATIONS HOMEOPATHIQUES
comprimé sécable;1;PHÉNOBARBITAL
solution pour hémodialyse pour hémodialyse et  solution pour hémodialyse pour hémodialyse;6;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;GLUCOSE MONOHYDRATÉ;BICARBONATE DE SODIUM;CHLORURE DE CALCIUM DIHYDRATÉ
solution injectable;1;INSULINE LISPRO RECOMBINANTE 
suspension pour pulvérisation;1;FUROATE DE FLUTICASONE
solution pour perfusion;1;IOBENGUANE (131I)
comprimé pelliculé;2;MAGNÉSIUM (CARBONATE DE) LOURD;CALCIUM (ACÉTATE DE)
comprimé pelliculé;1;FINASTÉRIDE
 comprimé et solution(s) et granules et poudre et pommade;1;BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;ACITRÉTINE
collyre en solution;2;BIMATOPROST;TIMOLOL (MALÉATE DE)
comprimé pelliculé;3;SOFOSBUVIR;VELPATASVIR;VOXILAPRÉVIR
comprimé pelliculé;1;RÉTIGABINE
solution buvable;2;PHOSPHATE MONOSODIQUE DIHYDRATÉ;SODIUM (HYDROGÉNOPHOSPHATE DE) DODÉCAHYDRATÉ
comprimé pelliculé;1;OXCARBAZÉPINE
suspension injectable;3;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉS, SOUCHE B/PHUKET/3073/2013;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉ, SOUCHE A/CALIFORNIA/7/2009;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉS, SOUCHE A/SWITZERLAND/9715
granulés;3;SÉNÉ DE L'INDE OU DE TINNEVELLY (FRUIT DE);ISPAGHUL (GRAINE D');ISPAGHUL (GRAINE D'), TÉGUMENT DE LA
solution buvable;1;ZINC (GLUCONATE DE)
plante(s) pour tisane;2;SÉNÉ (FEUILLE DE);MAUVE
solution pour perfusion;1;MÉTRONIDAZOLE
gel pour application;1;IBACITABINE
solution et  solution buvable;6;LEUCINE;DL-LYSINE (MONOCHLORHYDRATE DE);ASCORBATE DE SODIUM;ASPARTATE DE MAGNÉSIUM DIHYDRATÉ;VALINE;PHÉNYLALANINE
comprimé pelliculé;2;ABACAVIR;LAMIVUDINE
solution pour perfusion;1;KÉTOPROFÈNE
comprimé pelliculé;1;CHLORHYDRATE DE PITOLISANT
comprimé pelliculé sécable;1;TARTRATE DE CYAMÉMAZINE
granulés pour solution buvable;1;IBUPROFÈNE
solution injectable isotonique;1;CHLORURE DE SODIUM
collyre;2;NICOTINAMIDE;SULFORUTOSIDE SODIQUE
émulsion pour perfusion;28;PHOSPHATE MONOSODIQUE DIHYDRATÉ;CHLORHYDRATE D'HISTIDINE MONOHYDRATÉ;MAGNÉSIUM (ACÉTATE DE) TÉTRAHYDRATÉ;PROLINE;TRIGLYCÉRIDES D'ACIDES OMÉGA-3 ;ACIDE GLUTAMIQUE;CHLORURE DE SODIUM;HYDROXYDE DE SODIUM;THRÉONINE;ASPARTIQUE (ACIDE);ALANINE;TRIGLYCÉRIDES À CHAÎNE MOYENNE;CHLORURE DE CALCIUM DIHYDRATÉ;PHÉNYLALANINE;HUILE DE SOJA RAFFINÉE;ACÉTATE DE SODIUM TRIHYDRATÉ;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;CHLORHYDRATE DE LYSINE;ACÉTATE DE POTASSIUM;GLUCOSE MONOHYDRATÉ;MÉTHIONINE;VALINE;ACÉTATE DE ZINC DIHYDRATÉ;ARGININE;GLYCINE
gélule;1;ORLISTAT
poudre pour inhalation;1;SULFATE DE SALBUTAMOL
comprimé enrobé;1;DIÉTHYLSTILBESTROL
comprimé sécable;1;PRIMIDONE
 comprimé et solution(s) et granules et poudre et pommade;1;AESCULUS GLABRA POUR PRÉPARATIONS HOMÉOPATHIQUES
suppositoire;1;GLYCÉROL
gélule à libération prolongée;1;MONONITRATE D'ISOSORBIDE
granules et  poudre et  solution en gouttes en gouttes;1;GLONOINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
suspension injectable;13;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 9V CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 1 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 4 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 23F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 14 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 7F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 3 CONJUGUÉ À LA PROTÉINE VECTRICE CRM 197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 5 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;OLIGOSIDE PNEUMOCOCCIQUE SÉROTYPE 18C CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197;POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6B CONJUGUÉ À LA PROTÉINE VECTRICE CRM197
solution buvable;1;LÉVÉTIRACÉTAM
collyre en émulsion;1;CICLOSPORINE
poudre pour solution injectable ou pour perfusion;1;MÉROPÉNEM TRIHYDRATÉ
solution injectable;2;BUPIVACAÏNE (CHLORHYDRATE DE) MONOHYDRATÉ;TARTRATE D'ADRÉNALINE
comprimé;4;PASSIFLORA INCARNATA POUR PRÉPARATIONS HOMÉOPATHIQUES;AVENA SATIVA POUR PRÉPARATIONS HOMÉOPATHIQUES;COFFEA ARABICA POUR PRÉPARATIONS HOMÉOPATHIQUES;ZINCUM ISOVALERIANICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
gel;1;DICLOFÉNAC DE DIÉTHYLAMINE
solution injectable;1;ÉTAMSYLATE
comprimé;1;VILDAGLIPTINE
comprimé pelliculé;1;NIMODIPINE
solution buvable en gouttes;4;ANTIMONIUM TARTARICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;EUCALYPTUS GLOBULUS POUR PRÉPARATIONS HOMÉOPATHIQUES;IPÉCA POUR PRÉPARATIONS HOMÉOPATHIQUES;CETRARIA ISLANDICA POUR PRÉPARATIONS HOMÉOPATHIQUES
granules et  poudre et  solution en gouttes en gouttes;1;SULFUR IODATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
suspension injectable;1;VIRUS DE LA GRIPPE ENTIER, INACTIVÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1)V 
poudre pour solution pour perfusion;1;VÉLAGLUCÉRASE ALFA 
gélule;1;VINBURNINE
poudre pour solution injectable;1;CÉFOXITINE SODIQUE
suspension pour instillation;2;DEXAMÉTHASONE;CHLORHYDRATE DE CIPROFLOXACINE
poudre à diluer à diluer et  diluant pour solution pour perfusion;1;CHLORHYDRATE DE DEXRAZOXANE
solution injectable;1;MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA 
comprimé enrobé;2;ACÉTATE DE CYPROTÉRONE;ÉTHINYLESTRADIOL
granules et  solution en gouttes en gouttes;1;VALERIANA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;PARACÉTAMOL
gel;1;CHLORHYDRATE DE LIDOCAÏNE
solution pour inhalation par nébuliseur;1;ILOPROST TROMÉTAMOL
gélule;1;MYCOPHÉNOLATE MOFÉTIL
comprimé à libération modifiée;2;ACÉTATE DE BAZÉDOXIFÈNE;ESTROGÈNES CONJUGUÉS 
solution buvable;2;MAGNÉSIUM (GLYCÉROPHOSPHATE ACIDE DE);CHLORHYDRATE DE PYRIDOXINE
 comprimé et solution(s) et granules et poudre et pommade;1;GRAPHITES POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution à diluer pour perfusion;1;CHLORHYDRATE DE TOPOTÉCANE
solution injectable;1;CYANOCOBALAMINE
solution pour pulvérisation;1;CHLORHYDRATE DE LIDOCAÏNE
crème;1;CHLORHYDRATE DE TERBINAFINE
granules et  poudre et  solution en gouttes en gouttes;1;ARSENICUM IODATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour application;1;NITRATE D'ÉCONAZOLE
solution à diluer pour perfusion;1;PAMIDRONATE DE SODIUM
comprimé sécable;2;DIHYDROERGOCRYPTINE A (MÉSILATE DE);CAFÉINE
comprimé enrobé;2;DIPROPHYLLINE;TÉRÉBENTHINE (HUILE ESSENTIELLE DE) (PRODUITS D'OXYDATION DE L')
comprimé sécable;1;DINITRATE D'ISOSORBIDE
crème;1;NITRATE DE SERTACONAZOLE
vernis à ongles médicamenteux(se);1;CHLORHYDRATE D'AMOROLFINE
comprimé pelliculé;1;RACÉCADOTRIL
comprimé enrobé;1;FLURBIPROFÈNE
granulés;1;MÉSALAZINE
comprimé pelliculé;5;EXTRAIT SEC DE POLLENS DE MAÏS;EXTRAIT SEC DE POLLENS DE SEIGLE;EXTRAIT SEC DE POLLENS DE DACTYLE;EXTRAIT SEC DE PISTIL DE MAÏS;EXTRAIT SEC DE POLLENS DE PIN
suspension buvable ou pour instillation;2;SODIUM (MONOSULFURE DE) NONAHYDRATÉ;LEVURE
solution injectable;1;CYTARABINE
comprimé pelliculé à libération modifiée;1;CLARITHROMYCINE
gélule;1;CIPROFIBRATE
poudre pour solution injectable ou pour perfusion;1;CÉFUROXIME SODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;IODUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;ACIDE TRANEXAMIQUE
solution à diluer pour perfusion;1;DINOPROSTONE
gélule;1;RACÉCADOTRIL
solution pour inhalation par nébuliseur;1;IPRATROPIUM (BROMURE D') MONOHYDRATÉ
gel;1;FLUORURE DE SODIUM
comprimé dispersible;1;JOSAMYCINE (PROPIONATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;HERACLEUM SPHONDYLIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;HÉMIFUMARATE DE COBIMÉTINIB
solution injectable;1;ÉPOÉTINE THÊTA 
sirop;2;CHLORHYDRATE DE PROMÉTHAZINE;CARBOCISTÉINE
 comprimé et solution(s) et granules et poudre et pommade;1;CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES
collyre en solution;1;TARTRATE DE BRIMONIDINE
poudre et  solvant pour solution injectable;1;PEGVISOMANT 
granules et  solution en gouttes en gouttes;1;STICTA PULMONARIA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable ou pour perfusion;1;FACTEUR IX DE COAGULATION HUMAIN 
suspension injectable;1;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, SOUCHE A/CALIFORNIA/7/2009 (H1N1) - 
poudre pour solution injectable;1;AMOXICILLINE SODIQUE
poudre pour solution pour perfusion;1;RALTITREXED
comprimé pelliculé sécable;1;GABAPENTINE
dispositif;2;NORELGESTROMINE;ÉTHINYLESTRADIOL
 comprimé et solution(s) et granules et poudre et pommade;1;CHELIDONIUM MAJUS POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution injectable;1;DL-LYSINE (ACÉTYLSALICYLATE DE)
granulés;1;LACTATE DE MAGNÉSIUM DIHYDRATÉ
comprimé et  comprimé;2;VALÉRATE D'ESTRADIOL;MÉDROXYPROGESTÉRONE (ACÉTATE DE)
comprimé et  comprimé pelliculé;4;CHLORHYDRATE DE PSEUDOÉPHÉDRINE;ACIDE ASCORBIQUE;PARACÉTAMOL;MALÉATE DE CHLORPHÉNAMINE
solution pour perfusion;1;IFOSFAMIDE
poudre et  solvant pour solution injectable;1;TERLIPRESSINE (ACÉTATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;BORAX
comprimé pelliculé sécable;1;OXALATE D'IVABRADINE
solution injectable;1;ADALIMUMAB 
gel et;2;ACIDE SALICYLIQUE;RHUBARBE (RACINE DE) (EXTRAIT SEC DE)
comprimé à croquer;2;CARBONATE DE CALCIUM;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE
comprimé pelliculé;1;PÉLARGONIUM (EXTRAIT FLUIDE DE RACINE DE)
poudre et  solvant pour suspension injectable;1;BCG (BACILLES DE CALMETTE-GUÉRIN), MYCOBACTÉRIUM BOVIS, SOUCHE DANOISE 1331, VIV
trousse pour préparation radiopharmaceutique;1;ALBUMINE HUMAINE PLASMATIQUE (MACROAGRÉGATS D')
granules et  solution en gouttes en gouttes;1;HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;2;PÉRINDOPRIL ARGININE;INDAPAMIDE
collyre en solution;1;OFLOXACINE
poudre et  solvant pour solution injectable;1;AMOXICILLINE SODIQUE
poudre pour suspension buvable;1;LACTOBACILLUS CASEI
collyre;1;FLUOROMÉTHOLONE
solution buvable;2;ACIDE ASCORBIQUE;ARGININE (ASPARTATE D')
gélule;1;FOLINATE DE CALCIUM
comprimé;2;RAMIPRIL;HYDROCHLOROTHIAZIDE
pastille;1;CHLORHYDRATE D'AMBROXOL
crème;1;CÉTRIMIDE
solution injectable;1;CARBACHOL
solution injectable;1;SUGAMMADEX SODIQUE
comprimé sécable à libération modifiée;1;GLICLAZIDE
granulés;3;MALT (EXTRAIT DE) (MOU);GALÉGA (EXTRAIT DE);CALCIUM (PHOSPHATE NEUTRE DE)
comprimé et  comprimé;5;EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLÉOLE DES PRÉS;DACTYLE AGGLOMÉRÉ (EXTRAIT ALLERGÉNIQUE DE POLLEN DE);EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLOUVE ODORANTE;EXTRAIT ALLERGÉNIQUE DE POLLEN D'IVRAIE VIVACE;EXTRAIT ALLERGÉNIQUE DE POLLEN DE PÂTURIN DES PRÉS
crème pour usage dentaire;1;LIDOCAÏNE
précurseur radiopharmaceutique;1;SODIUM (IODURE [123 I] DE) (SOLUTION DE)
solution pour perfusion;1;IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)
précurseur radiopharmaceutique;1;CHROMATE (51CR) DE SODIUM
suppositoire;5;SERPOLET (HUILE ESSENTIELLE DE);CITRAL;TERPINOL;GAÏACOL;PIN (HUILE ESSENTIELLE DE)
comprimé;1;MAGNÉSIUM (GLUCONATE DE) DIHYDRATÉ
trousse radiopharmaceutique;1;TÉTROFOSMIN
granules et  poudre et  solution en gouttes en gouttes;1;KALIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé et  comprimé pelliculé;2;LÉVONORGESTREL;ÉTHINYLESTRADIOL
comprimé enrobé sécable;1;ATÉNOLOL
comprimé pelliculé;2;CHLORHYDRATE DE TIPIRACIL;TRIFLURIDINE
solution buvable en gouttes;3;VALERIANA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;COFFEA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES;STRAMONIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;ANTIMONIUM SULFURATUM AUREUM POUR PRÉPARATIONS HOMÉOPATHIQUES
lyophilisat pour usage parentéral;1;SPIRAMYCINE (ADIPATE DE)
solution à diluer pour perfusion;1;BÉVACIZUMAB 
suspension;1;FLUORURE DE SODIUM
solution pour prick-test;0
comprimé à sucer;2;LYSOZYME (CHLORHYDRATE DE);CHLORURE DE CÉTYLPYRIDINIUM
solution pour perfusion;1;GENTAMICINE (SULFATE DE)
comprimé et  comprimé;1;CHLORHYDRATE DE QUINAGOLIDE
 crème et solution et granules et poudre;1;AURUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;CYSTINE
 comprimé et solution(s) et granules et poudre et pommade;1;APOCYNUM CANNABINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;NITRENDIPINE
comprimé pelliculé;2;CHLORHYDRATE DE TRAMADOL;DEXKÉTOPROFÈNE TROMÉTAMOL
émulsion injectable ou pour perfusion;1;PROPOFOL
solution injectable;1;KÉTAMINE (CHLORHYDRATE DE)
granules et  solution en gouttes en gouttes;1;ALUMINA POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;AMPELOPSIS QUINQUEFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable;1;EPTACOG ALFA (ACTIVÉ) 
granulés pour suspension buvable;1;LINÉZOLIDE
lyophilisat pour usage parentéral pour perfusion;1;CHLORHYDRATE DE DOXORUBICINE
comprimé pelliculé sécable;2;INDAPAMIDE;TOSILATE DE PÉRINDOPRIL
comprimé;1;IVERMECTINE
solution buvable;2;GLYCÉROPHOSPHATE DE CALCIUM;MAGNÉSIUM (GLUCONATE DE)
collyre;1;TIMOLOL (MALÉATE DE)
solution injectable;1;HÉPARINE CALCIQUE
poudre pour solution pour perfusion;1;GEMCITABINE
comprimé;2;CAFÉINE;ERGOTAMINE (TARTRATE D')
comprimé pelliculé sécable;1;CHLORPROMAZINE (CHLORHYDRATE DE)
comprimé enrobé;1;PILOCARPINE (CHLORHYDRATE DE)
suspension injectable;2;BÉTAMETHASONE (PHOSPHATE DE) ET DE DISODIUM;DIPROPIONATE DE BÉTAMÉTHASONE
comprimé sécable;1;SULFATE DE CHLOROQUINE
comprimé pelliculé;1;LÉFLUNOMIDE
poudre et  sirop pour solution buvable;1;ACÉTYLCYSTÉINE
granules et  solution en gouttes en gouttes;1;CAMPHORA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;MALÉATE DE MÉTHYLERGOMÉTRINE
granules et  solution en gouttes en gouttes;1;RICINUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution buvable;1;CHLORHYDRATE DE TRAMADOL
comprimé pelliculé;3;ÉFAVIRENZ;EMTRICITABINE;FUMARATE DE TÉNOFOVIR DISOPROXIL
sirop;2;MALÉATE DE MÉPYRAMINE;BROMHYDRATE DE DEXTROMÉTHORPHANE
gélule;1;BROMHYDRATE DE DEXTROMÉTHORPHANE
gélule;1;CHLORHYDRATE DE MILNACIPRAN
gélule;2;SIMÉTICONE;PHLOROGLUCINOL HYDRATÉ
solution à diluer pour perfusion;1;CHLORHYDRATE DE DOXORUBICINE
solution injectable;1;ALPROSTADIL
 comprimé et solution(s) et granules et poudre et pommade;1;CALADIUM SEGUINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;BACLOFÈNE
comprimé sécable;1;PHÉNOXYMÉTHYLPÉNICILLINE
 comprimé et solution(s) et granules et poudre et pommade;1;ETHYLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre(s) pour inhalation en gélule;1;MANNITOL
solution injectable pour perfusion;1;MÉTRONIDAZOLE
solution injectable pour usage dentaire;2;CHLORHYDRATE DE MÉPIVACAÏNE;ADRÉNALINE
bâton pour application;1;CAMPHRE RACÉMIQUE
comprimé pelliculé;1;TICAGRÉLOR
comprimé pelliculé;4;VIBURNUM;CALAMUS (RHIZOME DE);PISCIDIA (ÉCORCE DE TIGE DE);HAMAMÉLIS DE VIRGINIE
comprimé pelliculé sécable;1;CHLORHYDRATE D'HYDROXYZINE
solution injectable;3;PHÉNOL;CHLORURE DE SODIUM;ALBUMINE HUMAINE (SOLUTION D') 
solution pour perfusion;1;GÉLATINE FLUIDE MODIFIÉE 
poudre pour solution buvable;1;MAGNÉSIUM (PIDOLATE DE)
comprimé;1;CHLORHYDRATE DE DONÉPÉZIL
gélule gastro-résistant(e);1;OMÉPRAZOLE
gélule gastro-résistant(e);1;BITARTRATE DE MERCAPTAMINE
poudre pour inhalation et  poudre pour inhalation;2;TRIFÉNATATE DE VILANTÉROL;FUROATE DE FLUTICASONE
poudre pour suspension pour perfusion;1;AMPHOTÉRICINE B
 comprimé et solution(s) et granules et poudre et pommade;1;ARGENTUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution buvable;1;MACROGOL 3350
comprimé effervescent(e);2;CARBONATE DE CALCIUM;CALCIUM (GLUCONOLACTATE DE)
comprimé pelliculé;1;SUCCINATE DE LOXAPINE
gélule gastro-résistant(e);1;PANCRÉATINE 
comprimé pelliculé sécable;2;PARACÉTAMOL;CHLORHYDRATE DE TRAMADOL
poudre pour solution pour perfusion;2;PIPÉRACILLINE SODIQUE;TAZOBACTAM SODIQUE
solution et;2;ACIDE SALICYLIQUE;RHUBARBE (RACINE DE) (EXTRAIT SEC DE)
ovule à libération prolongée;1;NITRATE D'ÉCONAZOLE
suppositoire;3;OPIUM (EXTRAIT SEC D');CAFÉINE;PARACÉTAMOL
 comprimé et solution(s) et granules et poudre et pommade;1;FRAGARIA VESCA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour injection;2;ACIDE 3,3-DIPHOSPHONO-1,2-PROPANEDICARBOXYLIQUE MONOHYDRATÉ (SEL TÉTRASODIQUE DE;STANNEUX (OXYDE)
solution pour perfusion;1;ALBUMINE HUMAINE 
 comprimé et solution(s) et granules et poudre et pommade;1;CINNABARIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;IOPAMIDOL
poudre pour solution pour perfusion;1;CÉFUROXIME SODIQUE
comprimé sécable;1;LOPRAZOLAM (MÉSILATE DE) MONOHYDRATÉ
comprimé;7;GELSÉMIUM (RACINE DE) (TEINTURE DE);IRIS (TEINTURE D');SPIGÉLIE ANTHELMINTHIQUE (TEINTURE DE);ACÉTYLSALICYLIQUE (ACIDE);CAFÉINE;BELLADONE (TEINTURE DE);NOIX VOMIQUE (TEINTURE DE)
pommade;4;PARACHLOROMÉTACRÉSOL;ACÉTATE D'ALPHA-TOCOPHÉROL;ALLANTOÏNE;GUAÏAZULÈNE
 comprimé et solution(s) et granules et poudre et pommade;1;CÉDRON POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solution pour préparation injectable;1;DL-LYSINE (ACÉTYLSALICYLATE DE)
granules et  poudre et  solution en gouttes en gouttes;1;NATRUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;MOLSIDOMINE
comprimé pelliculé;1;CHLORHYDRATE DE DAPOXÉTINE
comprimé;2;LYSOZYME (CHLORHYDRATE DE);CHLORHYDRATE DE PYRIDOXINE
solution injectable;1;LINCOMYCINE (CHLORHYDRATE DE)
comprimé pelliculé;1;ROSUVASTATINE CALCIQUE
solution buvable;1;MAGNÉSIUM (GLUCONATE DE)
comprimé pelliculé à libération prolongée;2;SUCCINATE DE MÉTOPROLOL;FÉLODIPINE
suspension pour pulvérisation;1;FUROATE DE MOMÉTASONE MONOHYDRATÉ
solution buvable;1;OXOMÉMAZINE
comprimé pelliculé;1;LACOSAMIDE
granules et  solution en gouttes en gouttes;1;GINKGO BILOBA POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;PODOPHYLLUM PELTATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution injectable;1;CEFTRIAXONE SODIQUE ANHYDRE
 comprimé et solution(s) et granules et poudre et pommade;1;ANANTHERUM MURICATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé à libération prolongée;1;MÉLATONINE
comprimé pelliculé;1;AMBRISENTAN
solution pour application à diluer;1;CADE (HUILE DE)
solution buvable;1;CICLOSPORINE
