370192B5F7EA719C07D8D3664F293348A174324B;poudre pour solution pour perfusion;0;GEMCITABINE ARROW 38 mg/ml, poudre pour solution pour perfusion;0
7B5FBD00924EA17025CA8E330D6A7500EA666EFF;comprimé enrobé;0;DORMICALM, comprimé enrobé;0
01CCC0F728539E8D4BA3C843E4F6914014AA3E7D;comprimé orodispersible;0;OLANZAPINE TEVA 10 mg, comprimé orodispersible;0
24DABCBB1665E163AA10CC3A549EAEAC7E1690A6;gélule;1;SERTRALINE BASE;SERTRALINE ARROW 50 mg, gélule;1;966C84164616ECD1B604AB6951D4B55278D47F89
15A65A5F55B3118F52C251F651499D7FFA8FE8A4;gélule;1;FLUVASTATINE;FLUVASTATINE EG 20 mg, gélule;0
9545B637515F539DD5DF86BFB7A57241422E607A;collyre;1;LÉVOCABASTINE;LEVOPHTA 0,05 %, collyre;1;7D557FFBA2D0899D619C3113D6EADD7EAD40E8DE
8F70805452547949CCBBF2AE88B7D0C6405C5938;poudre pour solution injectable;1;THIOPENTAL SODIQUE;THIOPENTAL PANPHARMA 1 g, poudre pour solution injectable;0
A1EA1DDF6C6DBB576A1327CE815CE2862FB50F69;comprimé;1;BUPRÉNORPHINE;BUPRENORPHINE MYLAN 4 mg, comprimé sublingual;1;78BAD4C7DB9B4F43D716539B8FBAFC5E34967105
A390A47048B60F7453F48A425D2B81841849C1F6;poudre pour solution injectable;1;CEFTAZIDIME ANHYDRE;CEFTAZIDIME KABI 2 g, poudre pour solution injectable (IV);0
6E6C0C3BB27EED0750E24FD6FFDE007039E058E8;gélule;1;FER;ASCOFER 33 mg, gélule;0
CCF183F9F41F7EEFDEA38D7D71316562897B8DC4;comprimé sécable;0;PARACETAMOL CODEINE ARROW 400 mg/20 mg, comprimé sécable;0
B40947C92B28A68926BD2526A1EB7E435A39CC83;comprimé enrobé;0;ASPROFLASH 500 mg, comprimé enrobé;0
CB503C232396B3E783C180D0BFF801839277D56D;gélule;0;CARBOLEVURE ADULTES, gélule;0
3402EAC267CAEA919C84286565FDE589ABBFEA4A;comprimé pelliculé;0;HARVONI 90 mg/400 mg, comprimé pelliculé;0
5013FF8F08AA8B21DC44AD6FC28A92981BA4F3FC;émulsion et  solution et  solution pour perfusion;2;LYSINE;GLUCOSE ANHYDRE;OLICLINOMEL N7-1000 E, émulsion pour perfusion;0
C07735D9D452B1CB5690E15BB2A04F537B46CD74;comprimé pelliculé sécable;0;BRIEM 5 mg, comprimé pelliculé sécable;0
ADF5C6403B2DDB63A36B7ACC2CF2A8DA586C39F9;comprimé pelliculé;1;ROSUVASTATINE;ROSUVASTATINE ALTER 10 mg, comprimé pelliculé;1;1717C082DB8117784FDA99A8F1EEBDD78BFE46EA
8F4F34B85D1C86C73A73081FA42668C08017A4A6;comprimé;0;RAMIPRIL/HYDROCHLOROTHIAZIDE EG 5 mg/12,5 mg, comprimé;0
20F9B9A91BD4B1EFBCCED1CFACA2A79FB5702D36; comprimé et solution(s) et granules et poudre et pommade;0;ARSENICUM ALBUM LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH;0
63DB696856ADDFA41E0AF312A694A4C02868B25C;comprimé sécable;0;AMISULPRIDE SANDOZ 100 mg, comprimé sécable;0
7903AF796D1DF218B80DC7CE680D2D49908CCF16;comprimé;0;EZETIMIBE CRISTERS 10 mg, comprimé;0
50EA28AA5285A96AA7A59FE420C9A33FBF765A66;gélule;0;PREGABALINE HCS 150 mg, gélule;0
BDEC1BA614E6A313D2636450F6CA7780E2079003;solution buvable;1;POTASSIUM;POTASSIUM OLIGOSOL, solution buvable en ampoule;1;7E848C53105D0E9E51793B1FF6727297A9F18F39
B5C865BFD3DAF3A30207417864743A3181536BD8;gélule;0;TEMOZOLOMIDE ACCORD 100 mg, gélule;0
60DE0B3716895A135AC805B69CB7E734FB9C9449;comprimé orodispersible;1;RIZATRIPTAN;RIZATRIPTAN EG 10 mg, comprimé orodispersible;0
AB830471CCA9A3915DD05847901DED1962CA6F32;comprimé;0;GLIMEPIRIDE ACCORD HEALTHCARE 1 mg, comprimé;0
649FCC8C28A1C0087D44A4107958587572690D43;comprimé pelliculé;1;ESCITALOPRAM;ESCITALOPRAM ZENTIVA LAB 5 mg, comprimé pelliculé;1;A2F6086F90A6BAD60D185A42FDD65840701B0EC5
514BAF9DD80308130D0E387FAA7B26228684EF17;comprimé sécable;1;PÉRINDOPRIL;PERINDOPRIL MYLAN 4 mg, comprimé sécable;0
268CFCB4FE09EAB5FEFAEA967AEC981EC3BA770F;comprimé;1;PÉRINDOPRIL;PERINDOPRIL ARROW LAB 2 mg, comprimé;1;13EBFFDA0FC0D9309EDBF422FE454CCBC23487D3
DA2227EDE81CD98266EB50484906080C0147A99F;comprimé;0;REPAGLINIDE RATIOPHARM 2 mg, comprimé;0
FBCCF8998EB5AE92E56665A7EA05CC6C83BCE0A3;poudre pour solution à diluer pour perfusion;1;CASPOFUNGINE BASE;CASPOFUNGINE OHRE PHARMA 50 mg, poudre pour solution à diluer pour perfusion;0
7213DD031CBA07BA2505CBD9074057E0DF6830E0;solution pour prick-test;0;ALYOSTAL PRICK CONTROLE NEGATIF, solution pour prick-test cutané;0
3909FD634822FE341D2E1B4F54031829E5F0A480; comprimé et solution(s) et granules et poudre et pommade;0;ARISTOLOCHIA CLEMATITIS LEHNING, degré de dilution compris entre 13CH et 30CH ou entre 26DH et 60DH;0
807AD794F369A6039D1167BFA437731E17A78196;solution pour application;1;DIGLUCONATE DE CHLORHEXIDINE;GLUCONATE DE CHLORHEXIDINE ALCOOLIQUE GIFRER A 0,5 POUR CENT AVEC COLORANT, solution pour application cutanée;0
13758453636364F3A672C988C5C77B284A755CDA;solution pour application;0;HEXASEPTINE 0,1 POUR CENT, solution pour application cutanée en flacon;0
E457CBB265B7679C3B90E4BAEFD928CEB296DD86;solution injectable;1;GLUCOSE ANHYDRE;GLUCOSE 10 % PROAMP, solution injectable;0
AD1C01F24566432655B3799BF93A79E42DEA9DA2;comprimé pelliculé;1;ATORVASTATINE;ATORVASTATINE RANBAXY PHARMACIE GENERIQUES 80 mg, comprimé pelliculé;1;CAFDE957FF74045421079864BDFE333D520A1099
B862D245EA5B32F8C2E9667E1811174ABFF9D8A5;comprimé pelliculé à libération prolongée;1;OXYCODONE;OXYCONTIN LP 60 mg, comprimé pelliculé à libération prolongée;1;3418448BA1BE10789A3AA44312404F303CBF531F
1DD62106A788F843E8815C75729D82265AAC6038;comprimé;0;TELMISARTAN CRISTERS 80 mg, comprimé;0
690D1E10F03733BAD3496BF9293C1CF766E3C4D5;gélule à libération prolongée;0;DILTIAZEM CRISTERS LP 90 mg, gélule à libération prolongée;0
9A77FD98A5BCA6EA72C788BBD8F8FD54A71CEC9E;poudre et  solvant pour suspension injectable à libération prolongée;0;RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;0
9E663DEA8A2BC90A727C44A55B1401229CC69C1A;comprimé gastro-résistant(e);1;PANTOPRAZOLE;PANCRISTOLE 20 mg, comprimé gastro-résistant;1;897585F7AEF4839EACECCB9E3E38AC5F1D60406E
CAC34C643D34B9D6BB30FB89E804885DF865B5F8;comprimé pelliculé;0;DIOSMINE SANDOZ CONSEIL 300 mg, comprimé pelliculé;0
926E726DA4FE9A734D451B7B847FD2945417DEA5;comprimé pelliculé sécable;1;LÉVOFLOXACINE;TAVANIC 500 mg, comprimé pelliculé sécable;0
FA2183976CE35FD96DD0CC14CDA6AA3FDE938A66;gel;0;KETOCONAZOLE EG 2 %, gel en récipient-unidose;0
4AAB05AE1C662D62F9CFF88DB145466BE3FD8BCA;poudre pour solution injectable;1;CEFTAZIDIME ANHYDRE;CEFTAZIDIME AGUETTANT 1 g, poudre pour solution injectable (IM, IV);1;CFF9F473AA787C11FAAA1D2A754A146B8645223F
88D213872DB03BD26D01C2684CBE43D629927517;gélule;1;AMLODIPINE;AMLODIPINE ARROW GENERIQUES 5 mg, gélule;0
4591BDCD54CC70470B027BE759067D7FA977208E;comprimé pelliculé;0;VORICONAZOLE OHRE PHARMA 200 mg, comprimé pelliculé;0
104E3F57DBD18FAE4E865949961F3869FC2E4970;gélule;1;FLUVASTATINE;Fluvastatine Mylan 20 mg, gélule;1;B9A1E3C2029E2A62132BB6DA042F6B0127FF7AE8
D56EA21106F9B567A4247AA6F0E1784D497DF140;poudre et  solvant pour solution injectable;1;OXACILLINE BASE;BRISTOPEN 1 g/5 ml, poudre et solvant pour solution injectable (IV);0
8E7AE2CC0917DBE9A856E60ABB998EC2E97128BC;gel;0;LACRIGEL, gel ophtalmique;0
8EAFA869301264D489E63314566C2CB7FB6F365A;comprimé pelliculé;1;CLOPIDOGREL;CLOPIDOGREL BGR 75 mg, comprimé pelliculé;0
36AB3F145F9ECF88544584FE2F749F5C867936EF;comprimé;0;ACETYLLEUCINE TEVA 500 mg, comprimé;0
F676689408A2F6715329D90687BE67A71D19AA8C;comprimé pelliculé;1;ATORVASTATINE;ATORVASTATINE RANBAXY 10 mg, comprimé pelliculé;1;10DCCAE2B7ADA538BC2318B33FCD33207BB58480
214226662B1A93DE82124B27110F464241B48E30;comprimé gastro-résistant(e);1;RABÉPRAZOLE BASE;PARIET 10 mg, comprimé gastro-résistant;0
22C86361B6039C501DE7A60AC60D4B687D0B84B4;comprimé pelliculé;1;CLOPIDOGREL;CLOPIDOGREL MYLAN PHARMA 75 mg, comprimé pelliculé;1;E8E8E2665E9DA3A820528868313BBF4942577644
F1C7A5CB239A1BD80E93F50347337F9EC6FB5144;comprimé pelliculé;1;VALGANCICLOVIR;ROVALCYTE 450 mg, comprimé pelliculé;0
F90B2E3CFE0BD4FEF67026BBB95701D534FF8AE1;comprimé orodispersible;0;EBASTINE ZENTIVA 10 mg, comprimé orodispersible;0
4C4005A8A5F26DFACB27C2FCF078518F2A7F4314;poudre et  solvant;0;GRANOCYTE 34 Millions UI/ml, poudre et solvant pour solution injectable/perfusion en seringue préremplie;0
24F8F18228DE49741BFF0C5C4DC3DED2DE423076;comprimé pelliculé;1;SOLIFÉNACINE;VESICARE 10 mg, comprimé pelliculé;1;66C8808727F2EB0BF62C5448AA575033385B4A86
EB6065AAB32A3B0F44FD50E1C5110ED42F02DEDE;gaz pour inhalation;0;OXYGENE MEDICINAL LIQUIDE AIR LIQUIDE REUNION, gaz pour inhalation, pour évaporateur fixe;0
DEF03A059BF9430F48930301CBF324DD209F41B9;comprimé sécable;0;CARVEDILOL BIOGARAN 6,25 mg, comprimé sécable;0
9AAC0EBDC54F40A40EBA1949491F6FBEF76A693F;gélule à libération prolongée;1;GALANTAMINE;GALANTAMINE MYLAN LP 8 mg, gélule à libération prolongée;1;A1AAE8AC6A179C0AE222D9520E291AA7DEE7ABF6
D51CE914D79752C77AC760CB1A38BA109E739994;comprimé pelliculé;1;METFORMINE BASE;METFORMINE CRISTERS 850 mg, comprimé pelliculé;1;03AE77C659862C3877FDFAB746AE4AE844C5A837
1DB1E2FB43DAA917E326C33F7B4C5EBEF6116296;crème;1;TERBINAFINE;LAMISIL 1 POUR CENT, crème;1;C140BB7808BE11C0C543BF7F8BAF23954CD4AB7D
70AA53B245344AB8B7982420DC22E56F21EE49E2;comprimé pelliculé;1;METFORMINE BASE;METFORMINE BGR 500 mg, comprimé pelliculé;1;3790E3AFC61F4F2CB69551FE125B78E46E674B46
A9B423A3857424F91F221AFEC3C5F8544412053E;comprimé pelliculé;1;AZITHROMYCINE;AZITHROMYCINE SANDOZ 250 mg, comprimé pelliculé;1;6958783A555864AB668ECD70EEC2BD2FD39B952A
1B1911BDEF9ECF423B6973DC37DCF17623852E20; comprimé et solution(s) et granules et poudre et pommade;0;LAMIUM ALBUM BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH;0
3A69DF5B2CFC4A292B51917B41D8B7F2142868CC;comprimé sécable;0;ALPRAZOLAM MYLAN 0,50 mg, comprimé sécable;0
7F2655B8807BC4E0A52CC5AEE2B7CCCB45352F34;comprimé pelliculé;0;ANASTROZOLE RATIOPHARM 1 mg, comprimé pelliculé;0
E9FBC3E2B5CC524DE7FD49BA50D79B4CCB4F2642;comprimé pelliculé;1;CLODRONATE DE SODIUM ANHYDRE;CLASTOBAN 800 mg, comprimé pelliculé;1;59CDA4B3529544DD9E80B3617E407CFE93A72B4B
5FFB6EB104A014E5BED28B4B1C89112DB0D57685;solution injectable;1;SUFENTANIL;SUFENTANIL PANPHARMA 50 microgrammes/ml, solution injectable (IV ou péridurale);1;EB285E100E5D673943C2A7E2623E7C551A19849D
A8EAE5B87639178D198E1F7DE1A25EF32C945CF4;comprimé pelliculé;1;DONÉPÉZIL BASE;DONEPEZIL KRKA 10 mg, comprimé pelliculé;0
8D3A8511DCCFD9570964C43C98BB4E2336605F2F;comprimé pelliculé;0;VALSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA LAB 160 mg/12,5 mg, comprimé pelliculé;0
652701B127365DF7D92428824ECD766360699C8B; crème et solution et granules et poudre;0;LOBELIA INFLATA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
55BD9B342FE2E8EA2581839B5A7FE63E7242DC21;comprimé gastro-résistant(e);1;ÉSOMÉPRAZOLE;ESOMEPRAZOLE ARROW LAB 40 mg, comprimé gastro-résistant;1;68C2CD47C1E23E7235D2FA279756581571A87536
6E2A0B8DBE390DBDFD6DD549DE8E5C5CF8E14035;solution pour inhalation par nébuliseur;1;SALBUTAMOL;SALBUTAMOL ARROW 2,5 mg/2,5 ml, solution pour inhalation par nébuliseur en récipient unidose;0
B693EEA984D440FEA0F3AE58AFADC9BD7687091A;gélule gastro-résistant(e);0;LANSOPRAZOLE EVOLUGEN 15 mg, gélule gastro-résistante;0
B2A649FF3D7AEE4CCE5860CF2D39E3D9D9C95CBA;comprimé pelliculé;0;LETROZOLE ZYDUS 2,5 mg, comprimé pelliculé;0
9D75BD1F4101CABB66A403674303ECA379C241F1;solution injectable;0;UMULINE RAPIDE 100 UI/1 ml, solution injectable en flacon;0
82D74B44304FCCE31A789923CB2F9C13E85831D1;comprimé pelliculé;0;IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 300 mg/25 mg, comprimé pelliculé;0
8D7878677B1A62BBB38CD7A3623F42073DEC480A;comprimé à croquer;1;MAGALDRATE ANHYDRE;RIOPAN 800 mg, comprimé à croquer;1;7D66EDE67A6B1538772EAD6AFA783C38F25423A9
5D11698CB5B51F5CF22A72060921598858F3C13A;comprimé gastro-résistant(e);1;RABÉPRAZOLE BASE;RABEPRAZOLE ARROW GENERIQUES 20 mg, comprimé gastro-résistant;0
21CF55A30766B77C40299BBA5A835000916DED80;collyre en solution;0;VOLTARENOPHTA 0,1 POUR CENT (0,3 mg/0,3 ml), collyre en solution en récipient unidose;0
686BCD25DCEA6C6409A2A64C0DF679AA388841AD;comprimé pelliculé;1;METFORMINE BASE;METFORMINE ALTER 850 mg, comprimé pelliculé;0
A89B3A2D393A8446DFD4A2579BA074181A8F9232;granulés pour solution buvable;1;FOSFOMYCINE;FOSFOMYCINE ZENTIVA ADULTES 3 g, granulés pour solution buvable en sachet;0
74132733ADD43C714EEA35AE99D7D260BD8394A7;dispositif;1;BÊTA-ESTRADIOL;VIVELLEDOT 100 microgrammes/24 heures, dispositif transdermique;1;C20A5AA62F2EB8DE6EC081C723892CEBD34B2CA8
E1331F09665B25BC358E8FEFBCCD413186C89AD4;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 5 % BIOLUZ, solution pour perfusion;1;2E4AFBDD43B60E81320C41E738B0122432E9A323
063354A898EC72380948674289C6D6B84D601CA4;gélule;1;BENSÉRAZIDE BASE;MODOPAR 250 (200 mg/50 mg), gélule;0
BC0E35EE37C30CFE7854512B949E727DA8BD90D0;solution pour dialyse péritonéale;0;DIANEAL PD4 GLUCOSE 2,27 %, solution pour dialyse péritonéale en poche;0
5B30665965011366FF2D8A1ED683B6F23535EC73;gélule;1;RIVASTIGMINE;RIVASTIGMINE EG 4,5 mg, gélule;0
E01EF94A66100C9A803D125EDAE41BDC1222479F;poudre pour solution injectable;1;CEFTRIAXONE BASE;CEFTRIAXONE WINTHROP 500 mg, poudre pour solution injectable;1;B1AAF02E24CDD58FA542218AF5E5B3DAAF3538ED
FAED8B94655FAA21911B1AE4564F454AD8B05D2A;comprimé enrobé;1;CÉFUROXIME;CEFUROXIME ZENTIVA 250 mg, comprimé enrobé;1;E7CEB7783630126865DF0F0BDB1E9FB6DEFDBC9C
0D2D997D1730CC8F8159E934357206CDA7018E7B;poudre pour solution à diluer pour perfusion;2;TAZOBACTAM;CEFTOLOZANE;ZERBAXA 1 g/0,5 g, poudre pour solution à diluer pour perfusion;0
51108D322AE72869020B75EED860D3DCB589D863;comprimé pelliculé sécable;0;LEVETIRACETAM SANDOZ 500 mg, comprimé pellliculé sécable;0
1E9A84B2C8540574A68BD9DBA58D013CE1246FFF;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 5 % FRESENIUS KABI FRANCE, solution pour perfusion;1;F0E6EDA0E541D8D06FA47C4E1F6119C4E89722E0
4750D3BAC46D0C2DBE64DB03B76D8B7D5C277145;comprimé;0;DEFANYL 50 mg, comprimé;0
442CF70527903343D81C48B878D950D0140FADB6;poudre pour solution injectable;0;BOCOUTURE 100 unités, poudre pour solution injectable;0
73D2CB66AF54E6F63BC251245D9EB5DB210B5CE8; comprimé et solution(s) et granules et poudre et pommade;0;ESCHSCHOLTZIA CALIFORNICA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
5EEB4C95B3F4A07ED411F2E0AB067AE312AE9577;solution pour perfusion;0;CHLORURE DE SODIUM 0,9 % BIOPERF, solution pour perfusion;0
9F888965F4F2A817F83316EEA31F23D10D7889D5;gélule gastro-résistant(e);1;DULOXÉTINE;DULOXETINE BIOGARAN 60 mg, gélule gastro-résistante;1;51AFF02D48E0F35030B9BB672181CA8FF9B788B8
9B4A5E7B823C344F126E45BDAC0AE13FF29E4F13;poudre pour solution injectable pour perfusion;1;AMOXICILLINE ANHYDRE;CLAMOXYL 2 g, poudre pour solution injectable / pour perfusion (I.V.);0
293B4361CBF6C3E8407CCF298E1BE2B997699B55;collyre en suspension;0;VEXOL 1 POUR CENT, collyre;0
997D090F691DCC807792B4E2FCD25638C6560DE7;comprimé enrobé;0;ALFA-AMYLASE BIOGARAN CONSEIL 3 000 U.CEIP, comprimé enrobé;0
FEEA94BBA4325C532E0432499204ACC12D0A870E;comprimé pelliculé;1;CARBIDOPA ANHYDRE;STALEVO 75 mg/18,75 mg/200 mg, comprimé pelliculé;0
2EA36547218C8ED73688025144CAFF3B3A582BF3; comprimé et solution(s) et granules et poudre et pommade;0;SENNA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
21A91DAF4D796FA36D0B7F8CBEC19B92900A6EFE;poudre pour inhalation;0;INNOVAIR NEXTHALER 200 microgrammes/6 microgrammes par dose, poudre pour inhalation;0
D73819EACBBBEC940BB7BB19F40560A5661E398C;pastille;0;DRILL CITRON MENTHE, pastille;0
C37286567DC8977080911983F7E0C449004AC362;poudre pour solution à diluer pour perfusion;1;TOPOTÉCANE;POTACTASOL 4 mg, poudre pour solution à diluer pour perfusion;0
71378E1FB7511FDCB226334A45E041190BEF84D5;comprimé;0;RAMIPRIL BIOGARAN 1,25 mg, comprimé;0
3718C4CE23FC295A044FB688BD18B0560E77E663;comprimé pelliculé;0;ADEMPAS 2 mg, comprimé pelliculé;0
81DE9C4009148D1AA13E19212371492BFC2B6ED8;comprimé;0;ACICLOVIR BIOGARAN 800 mg, comprimé;0
D440B5A507C7F1EC0FADF418FFAE08431AB301D2;solution buvable;2;CUIVRE;ZINC;ZINC-CUIVRE OLIGOSOL, solution buvable en ampoule;0
AF11A500BCC0A24EF270F2E5771FBEAC1F0BEDD0;comprimé;0;ANCOTIL 500 mg, comprimé;0
AA1DE64197428313F53CE27A46D8CB397907125D;comprimé pelliculé;1;ÉLÉTRIPTAN;ELETRIPTAN PFIZER 40 mg, comprimé pelliculé;1;0078D39498E809F5F2AF4F39877C229A4EBDD31C
2B4496DD2FCB234EBF81A4263156CB83E68C6BB7; comprimé et solution(s) et granules et poudre et pommade;0;CHELIDONIUM MAJUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
D21F316D2FD8B9F0CA4374656617B5FFD0F1EE07;solution pour inhalation;0;FORMOAIR 12 microgrammes/dose, solution pour inhalation en flacon pressurisé;0
2287AC04F8133FABAACE9D55066B0510582F164A;solution à diluer pour perfusion;0;NORADRENALINE RENAUDIN 2 mg/ml SANS CONSERVATEUR, solution à diluer pour perfusion;0
8BF301DA5F8AAA0F5A25941AD18139A99C35E074;comprimé orodispersible;0;OLANZAPINE BLUEFISH 10 mg, comprimé orodispersible;0
DC09210E1214119F0254F3A03A05A8F8FA1E773C;poudre et  solvant pour solution pour perfusion;0;OCTAPLEX 1000 UI, poudre et solvant pour solution pour perfusion;0
3E502D9F8C28691BC8291AFDF477EB5026DB7DE5;gélule;0;PARACETAMOL RANBAXY MEDICATION OFFICINALE 500 mg, gélule;0
BCC27AB143C33AC99A35E3F12A2C3D9073FD830F;poudre pour solution buvable;0;HELICOBACTER TEST INFAI, 75 mg poudre pour solution buvable;0
65C61280272CFBD88C905EF91B8C8CF43D26AB8E;comprimé pelliculé sécable;0;CARDIOCOR 2,5 mg, comprimé pelliculé sécable;0
0682F1412F414B2DC225D1BEA4714CBF25B94BDA;solution injectable;1;ACIDE FOLINIQUE;FOLINATE DE CALCIUM ZENTIVA 5 mg/2 ml, solution injectable (IM,IV) en ampoule;1;7373159F0672ABB8C7A9267D98EC14C155FF2AB8
6C6138873274220EE6B6A62D48BA898625913781;comprimé orodispersible;0;DOMPERIDONE BIOGARAN 10 mg, comprimé orodispersible;0
28875554298A5C48F4C13FC03A24ABA9A0BE4D67;suspension injectable;0;HYDROCORTANCYL 2,5 POUR CENT, suspension injectable;0
B84D234B95BF0E623BA3515ACCF4E87984A3B04A;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 10 % B.BRAUN, solution pour perfusion;1;33B369BC9DF4138D5245CAADFB7E21CA4C5F643C
2277C48307DA8154A04AAE31D49F844302D0FA90;comprimé pelliculé sécable;0;LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 50 mg/12,5 mg, comprimé pelliculé sécable;0
0066AC2E4926330E5DA5D024C2EA22990F433C57;comprimé pelliculé;1;ACÉBUTOLOL BASE;ACEBUTOLOL ARROW 200 mg, comprimé pelliculé;1;888CCD46002B27A275DFD41090925470B36E30F5
816475A3336AFC651819862503575F8EB68EFF46;comprimé pelliculé;1;ACÉBUTOLOL BASE;SECTRAL 200 mg, comprimé pelliculé;1;7A97D101DB1B4B0D06FA9757B5B2A9593A0FD476
45BD519EC007357631A8A985D455E9C5F7F1B071;comprimé pelliculé;1;IMATINIB;IMATINIB ARROW LAB 100 mg, comprimé pelliculé;0
5559B82D7A5801258E2E6FC0D8D466D070F2C160;poudre et  solvant pour solution injectable;0;ACLOTINE 100 UI/mL, poudre et solvant pour solution injectable;0
5DCD5D8B1E1450B613BF3A0146A602C5DB211417;comprimé;0;GLIMEPIRIDE EG 2 mg, comprimé;0
9CDF9E8C3E482FC408F2831AEB7E8FFB1A7B0720;comprimé pelliculé;0;ACECLOFENAC ACCORD 100 mg, comprimé pelliculé;0
BBF17077E6A0051A89DF27EDE98E60C8A81BCA3F; comprimé et solution(s) et granules et poudre et pommade;0;TROPAEOLUM MAJUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
09C0491680F7659B25F3D8CB20D297E76CA7EBFC;comprimé pelliculé;0;ELIQUIS 5 mg, comprimé pelliculé;0
BC9B53F55B6633FBB5D9F5E02BD0910C94152759;comprimé pelliculé;0;VALSARTAN/HYDROCHLOROTIAZIDE TEVA 80 mg/ 12,5 mg, comprimé pelliculé;0
7181CD6DBE05575102930AB508EF2D096D1BD1F9;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 5 % BAXTER, solution pour perfusion;1;8B24B35BC8FCB3182650AB2A086904BCB156BE48
B3EDC06218AF63DF3B0DC774192DC8ACCC4BA9D8;comprimé pelliculé sécable;0;LEVETIRACETAM ARROW LAB 250 mg, comprimé pelliculé sécable;0
B821AB053978CA3353076D8272EEC89D10F020CE;gélule à libération prolongée;1;GALANTAMINE;GALANTAMINE KRKA LP 16 mg, gélule à libération prolongée;1;98CF3DE81CB8F6F82DA124BE1D05EBC11EDFC153
8F4E712F4F8A8B83D43C9846A693A719975055B0;comprimé orodispersible;0;OLANZAPINE BIOGARAN 5 mg, comprimé orodispersible;0
FAC70B6B50C7BEAE241978EBC12B06392D5B5028;poudre pour suspension buvable;0;SEVELAMER CARBONATE ARROW 2,4 g, poudre pour suspension buvable;0
931AC814C25136F34462E11693998E63B1EF3C3E;comprimé pelliculé;1;IMATINIB;IMATINIB ZENTIVA 100 mg, comprimé pelliculé;0
598441B492E1789D9838FF23A297AE3B37574BD2;comprimé pelliculé;0;BICALUTAMIDE EVOLUGEN 50 mg, comprimé pelliculé;0
1A05B9AE09FA201CED545FD936E686D9A6A823C2;comprimé sécable;1;LISINOPRIL ANHYDRE;LISINOPRIL RPG 20 mg, comprimé sécable;0
711161975718D95565534419A3E3E3F0300D5CE6;comprimé pelliculé;1;METFORMINE BASE;METFORMINE BIOGARAN 500 mg, comprimé pelliculé;0
1261C5569C112F1A9B591614992110808DBF0252;comprimé enrobé gastro-résistant(e);0;AOTAL 333 mg, comprimé enrobé gastro-résistant;0
3A797B943D13A26108C6093C9EA06024D49FC342;solution pour application;0;IBUPROFENE CHEMINEAU 5%, solution pour application cutanée;0
0E7FFA51F4533571E1E0DBDF5FDFE5D7F78F7E54;solution pour perfusion;1;GENTAMICINE;GENTAMICINE B. BRAUN 3 mg/ml, solution pour perfusion;1;E4CCC1D6A6FD89CC61112F1FA730CCFA9C56402D
54E5D025D661D0F623268EC30482812ED4E24195;comprimé enrobé;0;PERSANTINE 75 mg, comprimé enrobé;0
7BE359D548989691F1B26C9C2AB9B92172BC9B8E;compresse imprégné(e);0;BETADINE 350 mg, compresse imprégnée;0
424F0B72E063D7D96300CC2AD75C90F19E12187E;gel;1;DICLOFÉNAC SODIQUE;XENID 1 POUR CENT, gel;1;C12935F4D72A78B1CB6DDB33B01112CFFF9CE835
BBBAB76CAB48CD8971582E3DC237195714972567;comprimé sécable;0;AMISULPRIDE SANDOZ 200 mg, comprimé sécable;0
13B12C3BD7246191E57837715A364DF754FCD112;comprimé effervescent(e);0;EFFERALGAN VITAMINE C 500 mg/200 mg , comprimé effervescent;0
0457438BC00F47338BA49E96AB32B68DC38A2608;gélule;1;LOPÉRAMIDE BASE;PERACEL, gélule;1;0013AC94DB1B53D4ED61AE0E692828229F29B5B5
741A3B8BAD983E3342DBF426996524D949050831;comprimé pelliculé sécable;1;LERCANIDIPINE;LERCANIDIPINE TEVA SANTE 10 mg, comprimé pelliculé sécable;1;DC8B84AFE5C87D414A8947000E77028CEC16FE40
284D81592EEC07AB11458501AAF3A2C29650C9B4; solution et granules et poudre et pommade;0;ARGENTUM METALLICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
0FC226E647F77ECC34D6BEA895FFD532F67BC8D6;gélule;0;GABAPENTINE SANDOZ 100 mg, gélule;0
B3852A5ECCE6002FA851AF039149DF41DF4F3D69;gélule;1;SERTRALINE BASE;SERTRALINE RANBAXY 25 mg, gélule;0
