969D44429915CBC27326EDBA8F70A5D482BDE114;1;PANTOPRAZOLE|20 mg;PANTOLOC CONTROL 20 mg, comprimé gastro-résistant;0
00FBF751B41F09C77B04EF5B917CFBDAF93D9662;0;MIANSERINE SANDOZ 10 mg, comprimé pelliculé;0
1BB6B16EB4B724058DDB60D2F7D3BFDF11A3BEDE;1;DOXYCYCLINE BASE|100 mg;DOXYCYCLINE BIOGARAN 100 mg, comprimé pelliculé sécable;1;9EFBEA063733DE38E93098322A721CB0913AC832
DFFC5DAC1E01F8CF1DDB0C95843CDBDF8B65C2F2;1;LÉVOCÉTIRIZINE|4,2 mg;LEVOCETIRIZINE ARROW 5 mg, comprimé pelliculé;0
C2454C772E3537B10FCD1124078AA727F117B243;1;GLUCOSE ANHYDRE|5 g;GLUCOSE 5 % VIAFLO, solution pour perfusion;1;B51958B843F87569A3061CB5BB537EFA28244B4C
F275155816608657339456E57C99818B5EB72631;0;ZAMUDOL L.P. 200 mg, gélule à libération prolongée;0
86445EF538A4B814992CE77D83961EE8C53C6769;1;ÉSOMÉPRAZOLE|20 mg;ESOMEPRAZOLE MYLAN PHARMA 20 mg, gélule gastro-résistante;1;A5F5A55C7A6E661E65E96FEA5BEFEEC7F62353FF
AEE9FD35692F62266C669F915EE650C0DE58E71A;1;DOXÉPINE|10 mg;QUITAXON 10 mg, comprimé pelliculé sécable;1;DB4F6C44EADDC3242A69DA39E04B7E1FC5D37A06
1BAB57243CCA7E81E08800A9759698DCBF83E6E2;1;FENTANYL|1000 microgrammes;INSTANYL 100 microgrammes/dose, solution pour pulvérisation nasale;1;43C987C48F8387E34775613E5C1D05AF298F2B2C
8258F52AEF9751A4024EA0FD7D0529F1F9317619;1;QUÉTIAPINE|300 mg;QUETIAPINE KRKA LP 300 mg, comprimé à libération prolongée;0
E09743E172369D8F555240F7335B95EA501061DF;0;CANDESARTAN HCS 4 mg, comprimé;0
677C693BF3EAA736A1533D079165EEA19D9DCBBE;0;ACTAEA RACEMOSA DECOCTE WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
BC888DF2918E91B4AD24F4DACC23BAE9CD00BA1D;0;BISOPROLOL SANDOZ 3,75 mg, comprimé pelliculé sécable;0
3C5F23672135046CE0922051E862F4A5662719DC;0;EZETIMIBE KRKA 10 mg, comprimé;0
4F3468D3784E73B68E5E28B00925AC046779D1FB;1;BUPRÉNORPHINE|2 mg;BUPRENORPHINE TEVA 2 mg, comprimé sublingual;0
C07AD0E83020FEAD4DE6C4E669E6C65AAE3760EC;0;ALFALFA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
0E8E5B3C9931BFAD0121DD0AFAF6890653EFF529;0;FLISINT 20 mg, gélule;0
AD0C1618839ECD5554BA971D2544032D71D2CCE1;0;KALIUM MURIATICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
23450872E9A447F7FEC7D05E3381C9D6CF2C7C46;1;LITHIUM|1,00 mg;GRANIONS DE LITHIUM 1 mg/ 2 ml, solution buvable en ampoule;0
2864DACBF08E09BFC9D1ACDCD56E1BF89C561243;1;ROSUVASTATINE|10 mg;CRESTOR 10 mg, comprimé pelliculé;1;A3C9AE4EC31473B6133305AC2828592F8C5C57F6
B02500ECFB0F87940A90748069CA664719A90F04;0;PENTASA 1 g/100 ml, suspension rectale;0
CB2646DF455DA499AF701235CE137B41BA69D0BF;0;BINOCRIT 3000 UI/0,3 ml, solution injectable en seringue pré-remplie;0
A26364633EA393C17B738A629299841692698BA6;0;TRITICUM REPENS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
04FDD6774675C11125835612437E1C4F8E8AC9A5;0;ALLIUM SATIVUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
B1535B96E7F10486C49A70B7671DAC52BDF4E85C;0;IBUPROFENE TEVA CONSEIL 200 mg, comprimé enrobé;0
0590CF6E1551462D44F1F5B352BDD8C9470C53E6;1;PRAMIPEXOLE BASE|2,1 mg;OPRYMEA 2,1 mg, comprimé à libération prolongée;1;747120D64846F0ABFEB33578F15128C7E2099C33
D51F6387F8434F44A5EE6C64858B7BE5BA6AED69;2;CLAVULANIQUE (ACIDE)|100 mg;AMOXICILLINE ANHYDRE|500 mg;AMOXICILLINE ACIDE CLAVULANIQUE PANPHARMA 500 mg/100 mg ADULTES, poudre pour solution injectable;0
0805F7656F0FB67BB64E7E542916B67C00E35F69;0;REVLIMID 10 mg, gélule;0
9B87A58A95E09FDEA61384EDFDB17FEF5DD2B06A;0;FENUGRENE, comprimé enrobé;0
1150A53AA3E5814843B7B5AA97C5C8ED1F82FA5A;1;PÉRINDOPRIL|3,338 mg;PERINDOPRIL SANDOZ 4 mg, comprimé sécable;0
B1E0EE0944A8D6616AA630E38C1A2DE76229962B;0;ULTRAPROCT, pommade rectale;0
F51CE27D73B500A31BB6D06E49A5ACC09860A3D3;1;CASPOFUNGINE BASE|50 mg;CASPOFUNGINE DR.REDDY'S 50 mg, poudre pour solution à diluer pour perfusion;0
4BF455364747C5AE471040688FDEE2A956A6CD0A;0;BISOPROLOL ACTAVIS 5 mg, comprimé sécable;0
C0E824D4265555CD543C0DDB4C6DDF9D46669973;0;ANTIMONIUM SULFURATUM AUREUM WELEDA, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH;0
9BC2ABAB04C189D1212954B764D5E183A871CC01;1;PÉRINDOPRIL|1,669 mg;PERINDOPRIL/INDAPAMIDE SANDOZ 2 mg/0,625 mg, comprimé;0
2F547593B348A51EFF27B47F707B1D7CAD47F0D6;0;MIBITEC, poudre pour solution injectable. Trousse pour préparation radiopharmaceutique;0
0B882ED23D03E756EF3E11ADFADD7CCDFB395AF0;0;FORTRANS, poudre pour solution buvable en sachet;0
90CBDF3C2061EDD29BDB277788AAEA017A75A247;1;OXYCODONE|13,5 mg;OXYCONTIN LP 15 mg, comprimé pelliculé à libération prolongée;0
EB848735EE98CA5DD856ED13D14DD79C02BFC33D;0;ALFATIL 250 mg, gélule;0
7E59D95C6F25DCEBB7ED5B37B59B3D9181053907;1;PITOLISANT|17,8 mg;WAKIX 18 mg, comprimé pelliculé;0
E47BC81D6F691532477F8957D1BAF2B84425F8DF;0;MOBIC 15 mg/1,5 ml, solution injectable;0
69614EC24C474A14DC3A44170BCC0A23B868EC2A;1;BUPRÉNORPHINE|8 mg;BUPRENORPHINE TEVA 8 mg, comprimé sublingual;1;A27A8D26E2900275EE36C3EFEFFB8FB1B1F35CF9
68747CB06E2224AE5A2FB3360AE517A309EFC77C;1;ENTÉCAVIR|0,50 mg;ENTECAVIR CRISTERS 0,5 mg, comprimé pelliculé;1;9B9D3EA230C9A6C494E348B2C20FD4F548AF16EE
7F6CC85B3EE52CE32766DEE8D61A56B4FEF7E7A6;0;OESCLIM 50 microgrammes/24 heures (10 mg/22 cm2), dispositif transdermique;0
3ED237BA62B332B5C644D8E267BBDBB79DA37433;0;RANUNCULUS BULBOSUS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH;0
1DE67128E11D23DB8D6D17E29D2E3027800ABF7A;0;LYSOPAÏNE MAUX DE GORGE AMBROXOL CASSIS 20 mg SANS SUCRE, pastille édulcorée au sorbitol et au sucralose;0
AA907DFDED30736545C05306636D420980629218;1;DICLOFÉNAC SODIQUE|2 g;VOLTARENACTIGO 2 % INTENSE, gel;0
D157DB54643BA8E4215522B622A35756D08CC409;1;RABÉPRAZOLE BASE|9,42 mg;RABEPRAZOLE KRKA 10 mg, comprimé gastro-résistant;1;50D38D0924A649B09EFCE36100D42A26C5EAD431
586ED8E81137C853732627A55A22F3A4FAEC8C51;0;ZALDIAR 37,5 mg/325 mg, comprimé pelliculé;0
88630385AEA93A2888DB5E4A4C9C25214984D9C9;1;RALTÉGRAVIR|400 mg;ISENTRESS 400 mg, comprimé pelliculé;0
E132E64690B03FAD6EA85B04AD02971AA10B163B;1;PANTOPRAZOLE|20 mg;PANCRISTOLE 20 mg, comprimé gastro-résistant;1;3AB1D42F37B96D20D52A257A6B6F15CB54A5C060
350A023BACC72209ADA3A824C4A000EA8F546264;0;SPIRAMYCINE/METRONIDAZOLE CRISTERS 750.000 UI/125 mg, comprimé pelliculé;0
912E0A1670E21AAB0873000200E505FE573F791B;0;SIMVASTATINE PHR LAB 20 mg, comprimé pelliculé;0
75121F4E5302C073FCBCBD6A4A83C8A66DFD5112;0;ALLOPURINOL RANBAXY 200 mg, comprimé;0
3EF97FEF74E3FB2105A043B291B9A4CCF1574962;1;NARATRIPTAN|2,50 mg;NARATRIPTAN ZENTIVA 2,5 mg, comprimé pelliculé;1;CD7A6C5F9E8CEF89E0C69CCD3B660C5911B07484
5C2AFB20531BAF1A56ADCDADC323D39D31000077;0;ECONAZOLE EG 1 %, émulsion pour application cutanée;0
D3954324CEE5D4456C041EFB68B8AA451EB3D7BC;0;EFAVIRENZ TEVA 600 mg, comprimé pelliculé;0
B7197C0138445C020644635D7A0AB9A1A07981DA;1;LOPÉRAMIDE BASE|1,86 mg;LOPERAMIDE EVOLUGEN 2 mg, gélule;1;0CA46588286910DB2F6DD8A62EAEC852EE6995ED
FB48F29C0BC9A7C245CDB3B7DD2C0F8B6F954F37;0;MACROGOL BIOGARAN 10 g, poudre pour solution buvable en sachet;0
20194FBF3BCB4E07612381345DA9560E2E97B761;0;OXOMEMAZINE ARROW 0,33 mg/ml SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique;0
2A1A261554277B753C11CA1AA10C3DAB028B5C3A;0;KALIUM IODATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
790EDAC760A7AB2B142C561CD1036D0891E9034E;0;FLORGYNAL, gélule vaginale;0
01D50473B381B71AFE36097B4CFCD4C94A957187;0;LECTIL 16 mg, comprimé sécable;0
9DE21F7601512CBD12DEDE855BB915F788364C87;2;FRAMYCÉTINE|0,700 g;DEXAMÉTHASONE|0,077 g;FRAMYXONE, solution pour instillation auriculaire;0
E05961D596A1C947412DB05056AFA2088A1E924C;1;PRAZOSINE BASE|1 mg;MINIPRESS 1 mg, comprimé sécable;1;8A4FFA78FCDFAFDE38844AAB217880B3F2A2403B
2F623BCB04F3CBA2DD729F6E3A36B5F8B7CF424A;0;FINASTERIDE RATIOPHARM 5 mg, comprimé pelliculé;0
21B3A3E84F71F64E1FBE0B0C24F8204A74FE26A9;0;CARBOCAINE 10 mg/ml, solution injectable;0
28FCF6C46DA810982547D891879DEB3352ABCC55;1;FOSFOMYCINE|3 g;FOSFOMYCINE TEVA SANTE ADULTES 3 g, granulés pour solution buvable en sachet;1;5C874365EE936719921E4C754F15825C6B5448DF
C2E3F2E12710F50EE26882AC593DE9D878D84747;0;PIX LIQUIDA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH;0
642A3A41887D1298BC95193C18376F0BF2CA54CA;1;QUINAPRIL BASE|20 mg;QUINAPRIL/HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé pelliculé;0
1E5E80CF2918BCBE5783EB38DB34BDD99C437FB7;1;DICLOFÉNAC SODIQUE|1 g;DICLOFENAC TEVA 1 %, gel;1;8FD099FE7DB1F1D6ED5822695D861D7C78FE5B42
2D2BE290356465CEBA49336CD2AC117521CEA106;0;IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 300 mg/12,5 mg, comprimé pelliculé;0
1715F3112FB6E5D0CB246DA8C88E12B6E37E1B45;2;LYSINE|4,48 g;GLUCOSE ANHYDRE|110 g;OLIMEL N9, émulsion pour perfusion;0
7C64157204223A092505D9ADFB379DF24F127B88;0;HUILE DE PARAFFINE GILBERT, solution buvable en flacon;0
C7FEA323798CB5157F93B38ECDAD971002833136;0;RAMIPRIL EVOLUGEN 1,25 mg, comprimé;0
4EB93D635647D390F50F1C46AB72069777DAE98F;0;FLIXABI 100 mg, poudre pour solution à diluer pour perfusion;0
C97BE1C3792A5B9CF95ECE2F44A8E56171084972;0;CORTANCYL 1 mg, comprimé;0
044F3D19E1D9405ABBE86C11DCE22E50F3174FCC;0;BRONCOCLAR ADULTE, sirop en flacon;0
DD27B597C86693AB3A99F8970946979930C0CCCA;0;SPIRONOLACTONE ARROW 50 mg, comprimé pelliculé sécable;0
1C478B5339E91D89307561A4FA1A4D1C5445E0B5;0;INTETRIX, gélule;0
DECD8C9DBF0692F9866930EA686722BB08769099;1;CARBIDOPA ANHYDRE|25 mg;SINEMET 250 mg/25 mg, comprimé;0
94ED8F33F278A97A005CF4D3270E3E762102867C;1;ADRÉNALINE|0,0050 mg;DELTAZINE 40 mg/ml ADRENALINEE AU 1/200 000, solution injectable à usage dentaire;0
834F56CBD230FF44C0DBE496264852C49415380F;0;ELIQUIS 2,5 mg, comprimé pelliculé;0
9F124F7628F5CC761AC70E305CEA6DEF73CBAD94;0;NEUTRICID, suspension buvable en sachet;0
20FEE5795CBE8575B1B3B8C3F44970001884F533;0;NICOTINAMIDE RENAUDIN 500 mg/5 mL, solution injectable;0
C70A73F1D5535B89E4C66E059ECD6925C28CB7AF;0;PREGABALINE EVOLUGEN 300 mg, gélule;0
AD3FB895EB83309AF6D915CB689AA9227BB87E74;1;IMATINIB|100 mg;IMATINIB TEVA 100 mg, comprimé pelliculé;0
3B0378BDE9779F91A648DA52700124B8F9D5FED0;1;IVABRADINE|5 mg;IVABRADINE BIOGARAN 5 mg, comprimé pelliculé sécable;1;1471C15EAF137CD8DBBB0550A099C5C5CC9E816D
94BBACB70D4EABDA6EF4AA560237D436DAA57053;0;FLUDARA 10 mg, comprimé pelliculé;0
B55CAF4398920979E07B7FB78A9A3EE58E68A4EC;1;ÉRIBULINE|0,88 mg;HALAVEN 0,44 mg/ml, solution injectable;1;E4C97D0744DBC83CFB409795BA802C4BEB95C8AC
7AB8DA99AFF367DFF92F2162D0AB4B8647AE0ED6;1;LÉVOTHYROXINE SODIQUE ANHYDRE|25 microgrammes;THYROFIX 25 microgrammes, comprimé;0
82B29A3CFD82645D0D1FE4F713D86C1BD724845F;0;MANIDIPINE RATIOPHARM 20 mg, comprimé;0
99B3B35F6F847601A14B1AFCB1008E95070B2837;0;MOXYDAR, suspension buvable en sachet;0
7ABAE0BCAA4B5D0CF055F8582DB76669818F2CB0;1;TÉNOFOVIR ALAFÉNAMIDE|10 mg;DESCOVY 200 mg/10 mg, comprime pellicule;0
90F31C2579E116858E87BC6921ED1DDBD5402ECE;0;CANDESARTAN ARROW 16 mg, comprimé sécable;0
093811D3316C5A9EA3524946C1B0B5A7B64D10B8;1;LANRÉOTIDE BASE|120 mg;SOMATULINE L.P. 120 mg, solution injectable à libération prolongée en seringue préremplie;1;FD386E0D35203DA687F06EF69ABBF6D61BD7C84C
914A199238B61C96D751F474D83CDB77D5296F37;1;SUFENTANIL|50 microgrammes;SUFENTANIL EUROCEPT 50 microgrammes/ml, solution injectable (IV ou péridurale);1;D0FC9DA3FFAAB8BF6B5D4AA22816154C139915E7
C1F4BE64B428375566A79AE075C3AAED92B5B81D;0;MYCOPHENOLATE MOFETIL ZYDUS 250 mg, gélule;0
9B8272B0FFD7DE346EA3D840EE6346EFE03CCE3A;0;LEVETIRACETAM ZYDUS 500 mg, comprimé pelliculé;0
8E2625C3460C9D8414A83B2515D2CF6983717490;0;TRAMADOL BIOGARAN 50 mg, gélule;0
FA7DB303A8892754E2425E4D356E9E40BC39A331;0;DAMIANA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH;0
6B50E747E28829AFF001B457AD4E478A83B1292F;0;OXALIPLATINE TEVA 5 mg/ml, solution à diluer pour perfusion;0
A305DAFCE31F2F75A58A82C8F854769500BE6445;0;DOCETAXEL HOSPIRA 10 mg/ml, solution à diluer pour perfusion;0
95A77463443AAD3F03F64D480D78CAFCC125A593;1;OXYCODONE|4,48 mg;OXYCODONE ARROW 5 mg, gélule;1;0812372C329390E8E636F4F0E5134CB283007466
34DD46876BD59D3B91C98CD38C198EB8D2B09C7D;0;BARYTA CARBONICA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH;0
73DDC213864B633A7E4E68092FACFABC13B8FB5B;0;LODALES 20 mg, comprimé pelliculé;0
7B1546C8184AA086DC88150BD2D35876D035CD94;0;RISPERIDONE EVOLUGEN 2 mg, comprimé pelliculé sécable;0
45CDFED99506CA222F29474B6BB803B01F021086;0;CYTARABINE EG 20 mg/ml, solution injectable;0
1DDE6EFDBC2A2D1E4601F83FBA540A5C21D1DE92;1;CÉFÉPIME|0,500 g;AXEPIM 0,5 g, poudre pour solution injectable;1;8CFD10E3D6B43BD259D8232919DC8A37B83FF082
7FDC0C038217DDE08D039D80DF90E3373165D366;0;ANTIMONIUM METALLICUM WELEDA, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH;0
C81BAAC16CB44C4A58247D64244C58912F5B2DAC;0;CALCAREA CARBONICA OSTREARUM FERRIER, degré de dilution compris entre 6CH et 30CH ou entre 12DH et 60DH;0
416BE7185806800327F55B3231DEBDB246C4D7D2;2;CLAVULANIQUE (ACIDE)|125 mg;AMOXICILLINE ANHYDRE|1000 mg;AMOXICILLINE/ACIDE CLAVULANIQUE EG 1 g/125 mg ADULTES, poudre pour suspension buvable en sachet-dose (rapport amoxicilline/acide clavulanique : 8/1);0
74553B8142452C837B20E6F50BFFC32BF290B526;1;ÉPOPROSTÉNOL|0,500 mg;EPOPROSTENOL ARROW 0,5 mg, poudre et solvant pour solution injectable;1;589FE666A105D0A3B8A5DB67819410A537D0205A
15881D6223FDA287CB219044BA822B2594314D3A;0;MUCINUM A L'EXTRAIT DE CASCARA, comprimé enrobé;0
7183263C262415748FBE57C631B8893EF49208C0;0;TRANDOLAPRIL ARROW 2 mg, gélule;0
65D4F06A8B560C01AC7829C8579C049F700B3C4B;0;PAPAVERINE RENAUDIN 40 mg/ml, solution injectable;0
120AD6554739F415407A5439C8A0A1D6813DE40E;0;NICERGOLINE TEVA 5 mg, gélule;0
7AA83A3409E9B250A1059390711DBD03126124E9;0;GLIMEPIRIDE BGR 2 mg, comprimé;0
775D7E639093EF50260EC7184C5F05240D11BB89;0;EUPHYLLINE L A 200 mg, gélule à libération prolongée;0
7B2D78508CD140A1768A1DBFC1967AAABA557052;0;REPAGLINIDE BIOGARAN 0,5 mg, comprimé;0
5789E8B6D863DAFBF05E52E8F1CC0C62A3871FC3;0;LAMOTRIGINE MYLAN 25 mg, comprimé dispersible;0
7062624B0E329981D4352FC8EECBC64A57CBE9A5;0;TICLOPIDINE EG 250 mg, comprimé pelliculé;0
DC83336BD0A5FBDA1529930169FDF2489ED7BCFE;1;PROPRANOLOL|3,75 mg;HEMANGIOL 3,75 mg/ml, solution buvable;0
EF750E9F01741DAA5B4A32EBA97C05269BC949C3;0;AETOXISCLEROL TAMPONNE 2 POUR CENT (40 mg/2 ml), solution injectable (IV) en ampoule;0
4E187555439BD7749CB37C7057DE36264A1A472E;1;ATORVASTATINE|10 mg;ATORVASTATINE EG 10 mg, comprimé pelliculé;1;9AB4FA25C15E800687E899F14C5DB6E07E1969FC
555F4E73A7956FC61AFA55607A0BA8186DAD804A;1;CEFTAZIDIME ANHYDRE|1 g;FORTUMSET 1 g, poudre pour solution pour perfusion (IV);0
0C3D4B259FDC89F08C9E5838105F457AC13F0C5F;1;ATORVASTATINE|20 mg;ATORVASTATINE EVOLUGEN PHARMA 20 mg, comprimé pelliculé;0
73AB26F831F3323CE590F8E57039C3A4DD9BD980;0;ALAIRGIX RHINITE ALLERGIQUE CROMOGLICATE DE SODIUM 2 %, solution pour pulvérisation nasale;0
3F98C816AE5B0184660BB048F1E735897820CC2A;1;CITALOPRAM BASE|20 mg;CITALOPRAM CRISTERS 20 mg, comprimé pelliculé sécable;0
C37826C5629945251315AC64B9EF8544F6970C39;0;SPIRAMYCINE/METRONIDAZOLE BIOGARAN 1,5 M.U.I./250 mg, comprimé pelliculé;0
302C76D8F875843F7B6E34662CB74843D71B8FDB;0;POLERY ADULTES, sirop;0
0143462030FB7902ED4848BDCF462CCC9CF76459;0;EFFERALGAN 1000 mg, comprimé pelliculé;0
DDE08D9CB09645BF0C3F9F5546E61B734FF52BE0;1;CHLORHYDRATE D'AMILORIDE ANHYDRE|5 mg;MODAMIDE 5 mg, comprimé;1;DED6AAE269AD682E5ADB505834688E7048FAB95C
66AE85E6DF76BFBD37C1AA546C2A858431E80306;0;GAVISCON MENTHE, comprimé à croquer;0
C6F269501271D0E2D043D78339A271A7D109EE50;0;SIMVASTATINE RPG 20 mg, comprimé pelliculé;0
80EBC268B903EB0FF45B89DD3B31B7483A263C17;1;MÉMANTINE|4,16 mg;EBIXA 5 mg/pression, solution buvable;1;426B632361599DE948C134F87C2B68B5EEC115A0
C5F857EDC1902C19225304C73EFD522106D3DC64;0;HYDROSOL POLYVITAMINE PHARMADEVELOPPEMENT, solution buvable en gouttes;0
9EBE10A5616202F49E525AEE7D90D0D2F93AF28C;0;ONYTEC 80 mg/g, vernis à ongle médicamenteux;0
A87ADD96BE9C657AA812447BA3337253D0A52F81;0;LORATADINE ZF 10 mg, comprimé;0
DA7599F48ECA0041E46579763F822EAD11308410;0;ROBINIA PSEUDO-ACACIA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
1C1B8FF35756853E40B4C5C73CC807D6F78FEC96;0;CELESTENE 0,05 POUR CENT, solution buvable en gouttes;0
45C2C3740BD6D396E132583EA1BE34026EE075B4;0;ARNICA MONTANA FERRIER, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
9FB6294CF72269887ECF6A0AFDA04723BC9BEC63;0;ACNETRAIT 5 mg, capsule molle;0
161D93E16D0979572CD920FF261297719E8E30B1;0;VALSARTAN RATIOPHARM 40 mg, comprimé pelliculé sécable;0
6529DC220A81BDF59D74E1FEDA6EE7AF9BBCBE6B;1;SILDÉNAFIL|25 mg;SILDENAFIL MYLAN 25 mg, comprimé pelliculé;0
1E13E161704E49F927C0BCA735CABB3B66A145FA;1;ROPINIROLE|1 mg;ROPINIROLE TEVA 1 mg, comprimé pelliculé;0
0BC0E44E9582183FE1F02ECC5AB720005921A68B;0;PARACETAMOL RATIOPHARM 1000 mg, comprimé effervescent sécable;0
9F0E91FBE565B4D914D07BF7016A5FD79393233D;0;LATANOPROST ACTAVIS 0,005 %, collyre en solution;0
3BE40B4DE0494B4D4A3830375740B32593645506;0;FLUDARABINE EBEWE 25 mg/ml, solution à diluer injectable ou pour perfusion;0
BC35B0E12800D737F74F2C6C5712361F3769BD18;1;DONÉPÉZIL BASE|4,56 mg;DONEPEZIL PFIZER 5 mg, comprimé pelliculé;0
F33883EE4859D20E1970CA74546CA84EE68F13A1;1;AMOXICILLINE ANHYDRE|1 g;AMOXICILLINE ZYDUS FRANCE 1 g, comprimé dispersible;0
7372EA22613EF98C3C898FDDCED002CDF52A47DA;0;IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 150 mg/12,5 mg, comprimé pelliculé;0
64E908C08AC7450809353EBFEA254BD91EF87B4D;1;ACIDE ZOLÉDRONIQUE ANHYDRE|0,8 mg;ACIDE ZOLEDRONIQUE FRESENIUS KABI 4 mg/5 ml, solution à diluer pour perfusion;0
EA1488E0BC3240A690337C9AFD9EA8F5B233121A;0;COMPENSAL 15 G 10, solution injectable pour perfusion;0
EA375B70F6378D78BF96D5E2E1AF662BB6C75EC0;1;METFORMINE BASE|662,9 mg;METFORMINE ZYDUS FRANCE 850 mg, comprimé pelliculé;1;F3DB6FAC4513652350D1DF929D5A06001960F88B
170F4F72EBF3CCF0692019A9015CA495C4C0270E;0;LEVETIRACETAM AGUETTANT 100 mg/ml, solution à diluer pour perfusion;0
9460B37D0BBC6FBAC30BDF35A5149612A1EB5B5C;1;IVABRADINE|5 mg;IVABRADINE BIOGARAN 5 mg, comprimé pelliculé sécable;0
08E929917670BE522B5A380B4CD4048B8F5EF2F1;1;IODE|180,00 mg;OMNIPAQUE 180 mg d'IODE/mL, solution injectable;1;D05562AFA88311D7B059F1D8076F2A4641FE3DC6
F2360294A4C6A8EFC7550044A07E9794AF1AC634;0;GLICLAZIDE RPG 30 mg, comprimé à libération modifiée;0
76D1EF461795E06F23B78E5B167A5750ACCE728F;0;ETHYLICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
2702CF641A7650C2A109F55DFB54F8DA66BB30A6;0;CAPTOPRIL ZENTIVA 12,5 mg, comprimé sécable;0
18ED0FDE413C619C315A56F289466BEF454E4EE1;0;BROMAZEPAM CRISTERS 6 mg, comprimé quadrisécable;0
1A58447594ED36026227CBB3D8000EC1782D44A8;0;AFINITOR 2,5 mg, comprimé;0
02D4FF3D9333F9386FBB3C41D07354257FC967A9;0;RISPERIDONE EG 0,5 mg, comprimé orodispersible;0
FBA23B119BA5AFB2041A9440F237651B7B305D50;0;FERVEXRHUME, comprimé pelliculé;0
F49A62BF1FDD013F30BBF3644059ED19F2D4EA69;0;DONEPEZIL CRISTERS 5 mg, comprimé pelliculé;0
3C66827AA3F07A929BEE98D072469F6267828A7A;0;OSIGRAFT 3,3 mg, poudre pour suspension implantable;0
A6E247A65142B54ED9C77E5E7BDC9E3F38110BFA;0;BRICANYL 0,5 mg/1 ml, solution injectable en ampoule;0
1B967301C49A94F3B586B98B4D62CB94E1930ECD;0;ATOVAQUONE/PROGUANIL MYLAN 250 mg/100 mg, comprimé pelliculé;0
43A78BBA6FDA938A45E2B42239E89897300F627E;1;ÉSOMÉPRAZOLE|20 mg;ESOMEPRAZOLE RATIOPHARM 20 mg, gélule gastro-résistante;1;0F4E0AA3F375FB5301ED9E32A37681695F2CEC2F
8880BF8179DF64D1E3BACDD458A929AA8CCB66D0;0;ALLOPURINOL SET 300 mg, comprimé;0
04307D387E7DF036CD2087B582F3C4034BEB8F4E;0;BRINZOLAMIDE SANDOZ 10 mg/ml, collyre en suspension;0
EBD6CA43663179311EBD51318DCCE22A355928A3;1;METFORMINE BASE|780 mg;METFORMINE BIOGARAN 1000 mg, comprimé pelliculé;0
1337D4CBDB46BF2208FCC6ECE94636180309BB6E;1;NICOTINE|2 mg;NICORETTE MENTHE FRAICHE 2 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée au xylitol et à l'acésulfame potassique;0
B4208CBA948AD6D5CD581ACEBBC9468F36ACBE7B;0;EXTOVYL, gélule;0
216571DD4F687D360AEE966C0E6627DAC0AC2DBA;1;QUÉTIAPINE|300 mg;QUETIAPINE SANDOZ LP 300 mg, comprimé à libération prolongée;1;0483824080D3C114C23CC5755473253605DEF38E
E583CDE2FE8FED4013E9DAA885EBD958A6C689D8;0;CANDESARTAN EG 4 mg, comprimé sécable;0
15B331367FB4E0B05829FB104BA047A539B91264;1;SALBUTAMOL|5 mg;SALBUTAMOL TEVA 5 mg/2,5 mL, solution pour inhalation par nébuliseur en récipient unidose;1;F8C1741F2464DABDB6EF911ACCC3B5FE3966E6C9
C3670C06E431DC283D2AA1A231B54EF738B07078;1;SERTRALINE BASE|50,00 mg;SERTRALINE PFIZER 50 mg, gélule;0
B623BB9B3F693B5506A94D3837335D212F7462EA;1;PREDNISOLONE|20 mg;PREDNISOLONE TEVA 20 mg, comprimé effervescent sécable;1;9FC5A7D5B655070E91E22855449ACB293DAD2CD5
A1F9F76FFD1102CCB6C87767772E33AB389C2F8A;1;FENTANYL|500 microgrammes;INSTANYL 50 microgrammes/dose, solution pour pulvérisation nasale;0
CEFF9994CB2C49448EB11A229232E78D33A57E66;0;GLICLAZIDE SANDOZ 80 mg, comprimé sécable;0
